timestamp,dsapi-thick-gusty-rest-Newcastle.NewcastleEnergyCentreB001.E1_01_MS1.VoltageCN
2022-06-22T23:06:08.210Z,238
2022-06-22T23:11:08.167Z,236
2022-06-22T23:16:08.346Z,236
2022-06-22T23:21:08.240Z,236
2022-06-22T23:26:08.189Z,235
2022-06-22T23:31:08.278Z,236
2022-06-22T23:36:08.569Z,236
2022-06-22T23:41:08.299Z,236
2022-06-22T23:46:08.167Z,237
2022-06-22T23:51:08.181Z,236
2022-06-22T23:56:08.189Z,236
2022-06-23T00:01:08.232Z,236
2022-06-23T00:06:08.308Z,236
2022-06-23T00:11:08.246Z,236
2022-06-23T00:16:08.063Z,236
2022-06-23T00:21:08.324Z,236
2022-06-23T00:26:08.127Z,237
2022-06-23T00:31:08.105Z,235
2022-06-23T00:36:08.353Z,236
2022-06-23T00:41:08.195Z,236
2022-06-23T00:46:08.140Z,236
2022-06-23T00:51:08.269Z,236
2022-06-23T00:56:08.181Z,236
2022-06-23T01:01:08.450Z,235
2022-06-23T01:06:08.106Z,236
2022-06-23T01:11:08.343Z,236
2022-06-23T01:16:08.334Z,236
2022-06-23T01:21:08.190Z,236
2022-06-23T01:26:08.427Z,236
2022-06-23T01:31:08.135Z,236
2022-06-23T01:36:08.305Z,236
2022-06-23T01:41:08.289Z,236
2022-06-23T01:46:08.075Z,236
2022-06-23T01:51:08.176Z,236
2022-06-23T01:56:08.166Z,236
2022-06-23T02:01:08.259Z,236
2022-06-23T02:06:08.205Z,237
2022-06-23T02:11:08.147Z,238
2022-06-23T02:16:08.200Z,238
2022-06-23T02:21:08.290Z,238
2022-06-23T02:26:08.231Z,238
2022-06-23T02:31:08.239Z,238
2022-06-23T02:36:08.239Z,239
2022-06-23T02:41:08.303Z,239
2022-06-23T02:46:08.231Z,237
2022-06-23T02:51:08.079Z,238
2022-06-23T02:56:08.128Z,239
2022-06-23T03:01:08.272Z,239
2022-06-23T03:06:08.539Z,239
2022-06-23T03:11:08.364Z,239
2022-06-23T03:16:08.082Z,238
2022-06-23T03:21:08.252Z,237
2022-06-23T03:26:08.216Z,239
2022-06-23T03:31:08.172Z,238
2022-06-23T03:36:08.106Z,238
2022-06-23T03:41:08.456Z,238
2022-06-23T03:46:08.212Z,238
2022-06-23T03:51:08.239Z,238
2022-06-23T03:56:08.314Z,239
2022-06-23T04:01:08.233Z,238
2022-06-23T04:06:08.134Z,237
2022-06-23T04:11:08.108Z,239
2022-06-23T04:16:08.081Z,239
2022-06-23T04:21:08.337Z,239
2022-06-23T04:26:08.277Z,238
2022-06-23T04:31:08.353Z,238
2022-06-23T04:36:08.383Z,238
2022-06-23T04:41:08.162Z,238
2022-06-23T04:46:08.194Z,238
2022-06-23T04:51:08.180Z,238
2022-06-23T04:56:08.279Z,238
2022-06-23T05:01:08.017Z,239
2022-06-23T05:06:08.257Z,237
2022-06-23T05:11:08.343Z,236
2022-06-23T05:16:08.222Z,236
2022-06-23T05:21:08.519Z,236
2022-06-23T05:26:08.262Z,236
2022-06-23T05:31:08.387Z,238
2022-06-23T05:36:08.162Z,237
2022-06-23T05:41:08.236Z,237
2022-06-23T05:46:08.152Z,237
2022-06-23T05:51:08.261Z,237
2022-06-23T05:56:08.165Z,237
2022-06-23T06:01:08.127Z,237
2022-06-23T06:06:08.177Z,236
2022-06-23T06:11:08.332Z,236
2022-06-23T06:16:08.222Z,236
2022-06-23T06:21:08.232Z,237
2022-06-23T06:26:08.177Z,237
2022-06-23T06:31:08.241Z,237
2022-06-23T06:36:07.982Z,237
2022-06-23T06:41:08.465Z,237
2022-06-23T06:46:08.035Z,237
2022-06-23T06:51:08.282Z,237
2022-06-23T06:56:08.280Z,237
2022-06-23T07:01:08.252Z,238
2022-06-23T07:06:08.251Z,237
2022-06-23T07:11:08.261Z,237
2022-06-23T07:16:08.263Z,237
2022-06-23T07:21:08.222Z,237
2022-06-23T07:26:08.546Z,238
2022-06-23T07:31:08.313Z,238
2022-06-23T07:36:08.202Z,238
2022-06-23T07:41:08.158Z,238
2022-06-23T07:46:08.207Z,238
2022-06-23T07:51:08.279Z,238
2022-06-23T07:56:08.181Z,239
2022-06-23T08:01:08.277Z,239
2022-06-23T08:06:08.179Z,239
2022-06-23T08:11:08.230Z,239
2022-06-23T08:16:08.251Z,239
2022-06-23T08:21:08.334Z,238
2022-06-23T08:26:08.220Z,237
2022-06-23T08:31:08.301Z,237
2022-06-23T08:36:08.228Z,237
2022-06-23T08:41:08.209Z,238
2022-06-23T08:46:08.162Z,237
2022-06-23T08:51:08.186Z,236
2022-06-23T08:56:08.197Z,237
2022-06-23T09:01:08.130Z,237
2022-06-23T09:06:08.323Z,237
2022-06-23T09:11:08.232Z,236
2022-06-23T09:16:07.907Z,235
2022-06-23T09:21:08.087Z,235
2022-06-23T09:26:08.332Z,234
2022-06-23T09:31:08.065Z,235
2022-06-23T09:36:08.297Z,234
2022-06-23T09:41:08.320Z,234
2022-06-23T09:46:08.191Z,234
2022-06-23T09:51:08.215Z,234
2022-06-23T09:56:08.141Z,235
2022-06-23T10:01:08.425Z,235
2022-06-23T10:06:08.246Z,235
2022-06-23T10:11:08.229Z,234
2022-06-23T10:16:08.239Z,235
2022-06-23T10:21:08.497Z,234
2022-06-23T10:26:08.201Z,234
2022-06-23T10:31:08.297Z,237
2022-06-23T10:36:08.511Z,237
2022-06-23T10:41:08.360Z,236
2022-06-23T10:46:08.200Z,237
2022-06-23T10:51:08.403Z,237
2022-06-23T10:56:08.207Z,237
2022-06-23T11:01:08.302Z,237
2022-06-23T11:06:08.266Z,237
2022-06-23T11:11:08.176Z,237
2022-06-23T11:16:08.466Z,237
2022-06-23T11:21:08.419Z,237
2022-06-23T11:26:08.184Z,237
2022-06-23T11:31:08.244Z,238
2022-06-23T11:36:08.520Z,237
2022-06-23T11:41:08.459Z,237
2022-06-23T11:46:08.305Z,237
2022-06-23T11:51:08.329Z,236
2022-06-23T11:56:08.136Z,236
2022-06-23T12:01:08.213Z,236
2022-06-23T12:06:08.440Z,236
2022-06-23T12:11:08.459Z,236
2022-06-23T12:16:08.387Z,237
2022-06-23T12:21:08.648Z,237
2022-06-23T12:26:08.324Z,236
2022-06-23T12:31:08.341Z,237
2022-06-23T12:36:08.321Z,237
2022-06-23T12:41:08.289Z,237
2022-06-23T12:46:08.269Z,237
2022-06-23T12:51:08.351Z,236
2022-06-23T12:56:08.095Z,236
2022-06-23T13:01:08.230Z,237
2022-06-23T13:06:08.846Z,236
2022-06-23T13:11:08.265Z,237
2022-06-23T13:16:08.390Z,237
2022-06-23T13:21:08.453Z,236
2022-06-23T13:26:08.290Z,236
2022-06-23T13:31:08.277Z,237
2022-06-23T13:36:08.330Z,236
2022-06-23T13:41:08.310Z,236
2022-06-23T13:46:08.296Z,235
2022-06-23T13:51:08.357Z,236
2022-06-23T13:56:08.337Z,236
2022-06-23T14:01:08.372Z,235
2022-06-23T14:06:08.187Z,235
2022-06-23T14:11:08.319Z,235
2022-06-23T14:16:08.024Z,235
2022-06-23T14:21:08.028Z,236
2022-06-23T14:26:08.332Z,236
2022-06-23T14:31:08.106Z,236
2022-06-23T14:36:08.535Z,235
2022-06-23T14:41:08.416Z,235
2022-06-23T14:46:08.039Z,235
2022-06-23T14:51:08.307Z,235
2022-06-23T14:56:07.986Z,234
2022-06-23T15:01:08.222Z,234
2022-06-23T15:06:08.414Z,235
2022-06-23T15:11:08.557Z,234
2022-06-23T15:16:08.301Z,234
2022-06-23T15:21:08.214Z,234
2022-06-23T15:26:08.454Z,234
2022-06-23T15:31:08.058Z,234
2022-06-23T15:36:08.229Z,235
2022-06-23T15:41:08.268Z,237
2022-06-23T15:46:08.235Z,235
2022-06-23T15:51:08.270Z,235
2022-06-23T15:56:08.455Z,235
2022-06-23T16:01:08.456Z,234
2022-06-23T16:06:08.415Z,234
2022-06-23T16:11:08.276Z,234
2022-06-23T16:16:08.367Z,234
2022-06-23T16:21:08.356Z,234
2022-06-23T16:26:08.255Z,234
2022-06-23T16:31:08.434Z,234
2022-06-23T16:36:08.297Z,234
2022-06-23T16:41:08.325Z,234
2022-06-23T16:46:08.624Z,234
2022-06-23T16:51:08.297Z,234
2022-06-23T16:56:08.217Z,234
2022-06-23T17:01:08.116Z,234
2022-06-23T17:06:08.250Z,234
2022-06-23T17:11:08.376Z,235
2022-06-23T17:16:08.303Z,235
2022-06-23T17:21:08.332Z,235
2022-06-23T17:26:08.341Z,235
2022-06-23T17:31:08.256Z,236
2022-06-23T17:36:08.218Z,235
2022-06-23T17:41:08.280Z,235
2022-06-23T17:46:08.382Z,235
2022-06-23T17:51:08.155Z,236
2022-06-23T17:56:08.329Z,236
2022-06-23T18:01:08.269Z,235
2022-06-23T18:06:08.518Z,235
2022-06-23T18:11:08.315Z,235
2022-06-23T18:16:09.028Z,235
2022-06-23T18:21:08.231Z,235
2022-06-23T18:26:08.164Z,235
2022-06-23T18:31:08.403Z,235
2022-06-23T18:36:08.574Z,236
2022-06-23T18:41:08.251Z,236
2022-06-23T18:46:08.142Z,235
2022-06-23T18:51:08.224Z,235
2022-06-23T18:56:08.165Z,235
2022-06-23T19:01:09.484Z,234
2022-06-23T19:06:08.204Z,235
2022-06-23T19:11:08.266Z,236
2022-06-23T19:16:08.374Z,236
2022-06-23T19:21:08.308Z,237
2022-06-23T19:26:08.283Z,236
2022-06-23T19:31:08.485Z,236
2022-06-23T19:36:08.405Z,235
2022-06-23T19:41:08.396Z,236
2022-06-23T19:46:08.286Z,236
2022-06-23T19:51:08.473Z,235
2022-06-23T19:56:08.337Z,235
2022-06-23T20:01:08.252Z,235
2022-06-23T20:06:08.195Z,235
2022-06-23T20:11:08.317Z,235
2022-06-23T20:16:08.304Z,237
2022-06-23T20:21:08.235Z,237
2022-06-23T20:26:08.223Z,237
2022-06-23T20:31:08.268Z,237
2022-06-23T20:36:08.230Z,237
2022-06-23T20:41:08.287Z,236
2022-06-23T20:46:08.285Z,238
2022-06-23T20:51:08.218Z,238
2022-06-23T20:56:08.276Z,238
2022-06-23T21:01:08.160Z,238
2022-06-23T21:06:08.352Z,237
2022-06-23T21:11:08.426Z,237
2022-06-23T21:16:08.344Z,237
2022-06-23T21:21:08.292Z,237
2022-06-23T21:26:08.235Z,236
2022-06-23T21:31:08.357Z,237
2022-06-23T21:36:08.461Z,236
2022-06-23T21:41:08.349Z,236
2022-06-23T21:46:08.219Z,237
2022-06-23T21:51:08.285Z,237
2022-06-23T21:56:08.374Z,237
2022-06-23T22:01:08.378Z,237
2022-06-23T22:06:08.357Z,237
2022-06-23T22:11:08.244Z,236
2022-06-23T22:16:08.422Z,237
2022-06-23T22:21:08.647Z,237
2022-06-23T22:26:08.393Z,237
2022-06-23T22:31:08.230Z,237
2022-06-23T22:33:32.857Z,237
2022-06-23T22:36:08.359Z,237
2022-06-23T22:41:08.341Z,237
2022-06-23T22:46:08.247Z,236
2022-06-23T22:51:08.404Z,237
2022-06-23T22:56:08.278Z,237
2022-06-23T23:01:08.248Z,238
2022-06-23T23:06:08.361Z,238
2022-06-23T23:11:08.345Z,238
2022-06-23T23:16:08.323Z,238
2022-06-23T23:21:08.455Z,238
2022-06-23T23:26:08.384Z,238
2022-06-23T23:31:08.345Z,238
2022-06-23T23:36:08.454Z,238
2022-06-23T23:41:09.344Z,238
2022-06-23T23:46:08.341Z,238
2022-06-23T23:51:08.450Z,237
2022-06-23T23:56:08.469Z,238
2022-06-24T00:01:08.290Z,238
2022-06-24T00:06:08.212Z,237
2022-06-24T00:11:08.300Z,237
2022-06-24T00:16:08.198Z,236
2022-06-24T00:21:08.229Z,236
2022-06-24T00:26:08.283Z,237
2022-06-24T00:31:08.374Z,236
2022-06-24T00:36:08.371Z,237
2022-06-24T00:41:08.097Z,237
2022-06-24T00:46:08.009Z,238
2022-06-24T00:51:08.528Z,238
2022-06-24T00:56:08.262Z,237
2022-06-24T01:01:08.270Z,237
2022-06-24T01:06:08.361Z,237
2022-06-24T01:11:08.371Z,238
2022-06-24T01:16:08.430Z,236
2022-06-24T01:21:08.269Z,236
2022-06-24T01:26:08.214Z,236
2022-06-24T01:31:08.432Z,237
2022-06-24T01:36:08.294Z,236
2022-06-24T01:41:08.299Z,236
2022-06-24T01:46:08.349Z,236
2022-06-24T01:51:08.297Z,236
2022-06-24T01:56:08.419Z,237
2022-06-24T02:01:08.453Z,237
2022-06-24T02:06:08.436Z,237
2022-06-24T02:11:08.568Z,237
2022-06-24T02:16:08.287Z,237
2022-06-24T02:21:08.208Z,237
2022-06-24T02:26:08.263Z,238
2022-06-24T02:31:08.375Z,237
2022-06-24T02:36:08.330Z,238
2022-06-24T02:41:08.326Z,238
2022-06-24T02:46:08.565Z,237
2022-06-24T02:51:08.401Z,237
2022-06-24T02:56:08.307Z,237
2022-06-24T03:01:08.223Z,238
2022-06-24T03:06:08.372Z,237
2022-06-24T03:11:09.363Z,238
2022-06-24T03:16:08.353Z,238
2022-06-24T03:21:08.344Z,237
2022-06-24T03:26:08.384Z,237
2022-06-24T03:31:08.329Z,238
2022-06-24T03:36:08.479Z,237
2022-06-24T03:41:08.323Z,237
2022-06-24T03:46:08.345Z,237
2022-06-24T03:51:08.379Z,236
2022-06-24T03:56:08.474Z,237
2022-06-24T04:01:08.340Z,238
2022-06-24T04:06:08.483Z,237
2022-06-24T04:11:08.309Z,237
2022-06-24T04:16:08.443Z,237
2022-06-24T04:21:08.341Z,237
2022-06-24T04:26:08.354Z,237
2022-06-24T04:31:08.709Z,237
2022-06-24T04:36:09.193Z,237
2022-06-24T04:41:08.458Z,237
2022-06-24T04:46:08.381Z,238
2022-06-24T04:51:08.371Z,237
2022-06-24T04:56:08.216Z,237
2022-06-24T05:01:08.335Z,238
2022-06-24T05:06:08.349Z,238
2022-06-24T05:11:07.976Z,239
2022-06-24T05:16:08.185Z,239
2022-06-24T05:21:08.304Z,238
2022-06-24T05:26:08.311Z,239
2022-06-24T05:31:08.384Z,238
2022-06-24T05:36:08.332Z,238
2022-06-24T05:41:08.295Z,238
2022-06-24T05:46:08.351Z,238
2022-06-24T05:51:08.386Z,238
2022-06-24T05:56:08.336Z,238
2022-06-24T06:01:08.509Z,238
2022-06-24T06:06:08.405Z,238
2022-06-24T06:11:08.315Z,237
2022-06-24T06:16:08.366Z,237
2022-06-24T06:21:08.331Z,238
2022-06-24T06:26:08.265Z,239
2022-06-24T06:31:08.434Z,239
2022-06-24T06:36:08.308Z,239
2022-06-24T06:41:08.326Z,238
2022-06-24T06:46:08.373Z,238
2022-06-24T06:51:08.250Z,239
2022-06-24T06:56:08.224Z,238
2022-06-24T07:01:08.293Z,237
2022-06-24T07:06:08.242Z,237
2022-06-24T07:11:08.212Z,237
2022-06-24T07:16:08.358Z,236
2022-06-24T07:21:08.584Z,237
2022-06-24T07:26:08.468Z,238
2022-06-24T07:31:08.295Z,237
2022-06-24T07:36:08.435Z,238
2022-06-24T07:41:08.517Z,237
2022-06-24T07:46:08.505Z,237
2022-06-24T07:51:08.381Z,237
2022-06-24T07:56:08.386Z,238
2022-06-24T08:01:08.352Z,237
2022-06-24T08:06:08.233Z,237
2022-06-24T08:11:08.333Z,237
2022-06-24T08:16:08.347Z,238
2022-06-24T08:21:08.184Z,238
2022-06-24T08:26:08.256Z,238
2022-06-24T08:31:08.302Z,238
2022-06-24T08:36:08.250Z,239
2022-06-24T08:41:08.324Z,239
2022-06-24T08:46:08.367Z,238
2022-06-24T08:51:08.514Z,238
2022-06-24T08:56:08.372Z,239
2022-06-24T09:01:08.382Z,239
2022-06-24T09:06:08.674Z,239
2022-06-24T09:11:08.322Z,239
2022-06-24T09:16:08.305Z,238
2022-06-24T09:21:08.348Z,239
2022-06-24T09:26:08.197Z,239
2022-06-24T09:31:08.302Z,239
2022-06-24T09:36:08.469Z,237
2022-06-24T09:41:08.323Z,236
2022-06-24T09:46:08.370Z,236
2022-06-24T09:51:08.287Z,236
2022-06-24T09:56:08.251Z,236
2022-06-24T10:01:08.207Z,237
2022-06-24T10:06:08.329Z,236
2022-06-24T10:11:08.280Z,236
2022-06-24T10:16:08.419Z,236
2022-06-24T10:21:08.292Z,236
2022-06-24T10:26:08.194Z,236
2022-06-24T10:31:08.544Z,236
2022-06-24T10:36:08.171Z,236
2022-06-24T10:41:08.323Z,236
2022-06-24T10:46:08.483Z,236
2022-06-24T10:51:08.344Z,235
2022-06-24T10:56:08.435Z,236
2022-06-24T11:01:08.349Z,236
2022-06-24T11:06:08.384Z,236
2022-06-24T11:11:08.226Z,236
2022-06-24T11:16:08.291Z,236
2022-06-24T11:21:08.299Z,236
2022-06-24T11:26:08.278Z,236
2022-06-24T11:31:07.930Z,236
2022-06-24T11:36:08.129Z,236
2022-06-24T11:41:08.301Z,237
2022-06-24T11:46:08.291Z,240
2022-06-24T11:51:08.294Z,236
2022-06-24T11:56:08.292Z,236
2022-06-24T12:01:08.271Z,235
2022-06-24T12:06:08.246Z,235
2022-06-24T12:11:08.484Z,235
2022-06-24T12:16:08.334Z,235
2022-06-24T12:21:08.321Z,236
2022-06-24T12:26:08.342Z,235
2022-06-24T12:31:08.354Z,235
2022-06-24T12:36:08.342Z,235
2022-06-24T12:41:08.320Z,236
2022-06-24T12:46:08.339Z,235
2022-06-24T12:51:08.295Z,235
2022-06-24T12:56:08.385Z,235
2022-06-24T13:01:08.457Z,235
2022-06-24T13:06:08.301Z,234
2022-06-24T13:11:08.381Z,236
2022-06-24T13:16:08.304Z,237
2022-06-24T13:21:08.374Z,237
2022-06-24T13:26:08.316Z,237
2022-06-24T13:31:08.045Z,237
2022-06-24T13:36:08.334Z,237
2022-06-24T13:41:08.243Z,236
2022-06-24T13:46:08.383Z,236
2022-06-24T13:51:08.342Z,236
2022-06-24T13:56:08.317Z,236
2022-06-24T14:01:09.236Z,236
2022-06-24T14:06:08.380Z,236
2022-06-24T14:11:08.353Z,237
2022-06-24T14:16:08.520Z,237
2022-06-24T14:21:08.579Z,236
2022-06-24T14:26:08.215Z,236
2022-06-24T14:31:08.341Z,236
2022-06-24T14:36:08.335Z,236
2022-06-24T14:41:08.383Z,235
2022-06-24T14:46:08.260Z,235
2022-06-24T14:51:08.310Z,233
2022-06-24T14:56:08.351Z,235
2022-06-24T15:01:08.340Z,236
2022-06-24T15:06:08.347Z,236
2022-06-24T15:11:08.273Z,236
2022-06-24T15:16:08.302Z,236
2022-06-24T15:21:08.522Z,236
2022-06-24T15:26:08.337Z,237
2022-06-24T15:31:08.339Z,237
2022-06-24T15:36:08.274Z,237
2022-06-24T15:41:07.966Z,237
2022-06-24T15:46:08.981Z,237
2022-06-24T15:51:08.349Z,237
2022-06-24T15:56:08.455Z,237
2022-06-24T16:01:08.255Z,237
2022-06-24T16:06:08.364Z,237
2022-06-24T16:11:08.317Z,235
2022-06-24T16:16:08.319Z,235
2022-06-24T16:21:38.342Z,235
2022-06-24T16:26:08.291Z,235
2022-06-24T16:31:08.383Z,235
2022-06-24T16:36:08.402Z,235
2022-06-24T16:41:08.181Z,235
2022-06-24T16:46:08.336Z,235
2022-06-24T16:51:08.290Z,236
2022-06-24T16:56:08.389Z,236
2022-06-24T17:01:08.047Z,237
2022-06-24T17:06:08.352Z,237
2022-06-24T17:11:07.142Z,235
2022-06-24T17:16:08.380Z,235
2022-06-24T17:21:09.134Z,234
2022-06-24T17:26:08.225Z,235
2022-06-24T17:31:08.223Z,234
2022-06-24T17:36:08.352Z,235
2022-06-24T17:41:08.327Z,235
2022-06-24T17:46:08.271Z,235
2022-06-24T17:51:08.368Z,235
2022-06-24T17:56:08.479Z,235
2022-06-24T18:01:08.240Z,236
2022-06-24T18:06:08.261Z,236
2022-06-24T18:11:08.214Z,236
2022-06-24T18:16:08.269Z,236
2022-06-24T18:21:08.330Z,236
2022-06-24T18:26:08.408Z,236
2022-06-24T18:31:08.383Z,235
2022-06-24T18:36:08.393Z,235
2022-06-24T18:41:08.165Z,234
2022-06-24T18:46:08.376Z,234
2022-06-24T18:51:08.293Z,234
2022-06-24T18:56:08.387Z,234
2022-06-24T19:01:08.335Z,235
2022-06-24T19:06:08.313Z,234
2022-06-24T19:11:08.356Z,234
2022-06-24T19:16:08.268Z,234
2022-06-24T19:21:08.357Z,234
2022-06-24T19:26:08.576Z,234
2022-06-24T19:31:38.379Z,235
2022-06-24T19:36:08.446Z,236
2022-06-24T19:41:08.244Z,235
2022-06-24T19:46:08.314Z,235
2022-06-24T19:51:08.271Z,236
2022-06-24T19:56:08.451Z,236
2022-06-24T20:01:08.286Z,236
2022-06-24T20:06:08.280Z,235
2022-06-24T20:11:08.284Z,237
2022-06-24T20:16:08.314Z,237
2022-06-24T20:21:08.346Z,235
2022-06-24T20:26:08.229Z,235
2022-06-24T20:31:08.268Z,235
2022-06-24T20:36:08.286Z,235
2022-06-24T20:41:08.306Z,235
2022-06-24T20:46:08.510Z,235
2022-06-24T20:51:08.568Z,235
2022-06-24T20:56:08.231Z,236
2022-06-24T21:01:08.290Z,236
2022-06-24T21:06:08.341Z,235
2022-06-24T21:11:08.478Z,237
2022-06-24T21:16:08.613Z,237
2022-06-24T21:21:08.282Z,236
2022-06-24T21:26:08.264Z,237
2022-06-24T21:31:08.211Z,237
2022-06-24T21:36:38.428Z,237
2022-06-24T21:41:08.311Z,237
2022-06-24T21:46:07.931Z,238
2022-06-24T21:51:08.307Z,237
2022-06-24T21:56:08.031Z,236
2022-06-24T22:01:08.357Z,235
2022-06-24T22:06:08.269Z,236
2022-06-24T22:11:08.285Z,236
2022-06-24T22:16:08.610Z,236
2022-06-24T22:21:08.341Z,235
2022-06-24T22:26:08.357Z,235
2022-06-24T22:31:08.278Z,235
2022-06-24T22:33:31.591Z,235
2022-06-24T22:36:08.280Z,235
2022-06-24T22:41:08.086Z,235
2022-06-24T22:46:08.514Z,235
2022-06-24T22:51:08.377Z,237
2022-06-24T22:56:08.367Z,235
2022-06-24T23:01:08.267Z,237
2022-06-24T23:06:08.257Z,237
2022-06-24T23:11:08.339Z,237
2022-06-24T23:16:08.257Z,237
2022-06-24T23:21:08.336Z,237
2022-06-24T23:26:08.392Z,237
2022-06-24T23:31:08.489Z,236
2022-06-24T23:36:08.336Z,236
2022-06-24T23:41:08.178Z,236
2022-06-24T23:46:08.295Z,236
2022-06-24T23:51:08.253Z,236
2022-06-24T23:56:08.231Z,236
2022-06-25T00:01:08.323Z,238
2022-06-25T00:06:08.367Z,238
2022-06-25T00:11:08.319Z,236
2022-06-25T00:16:08.242Z,236
2022-06-25T00:21:08.369Z,236
2022-06-25T00:26:08.184Z,236
2022-06-25T00:31:08.308Z,236
2022-06-25T00:36:08.387Z,237
2022-06-25T00:41:08.357Z,237
2022-06-25T00:46:08.208Z,237
2022-06-25T00:51:08.210Z,236
2022-06-25T00:56:08.299Z,237
2022-06-25T01:01:08.140Z,236
2022-06-25T01:06:08.345Z,237
2022-06-25T01:11:08.335Z,237
2022-06-25T01:16:08.254Z,238
2022-06-25T01:21:08.264Z,237
2022-06-25T01:26:08.338Z,237
2022-06-25T01:31:08.377Z,237
2022-06-25T01:36:08.223Z,238
2022-06-25T01:41:08.273Z,238
2022-06-25T01:46:08.476Z,239
2022-06-25T01:51:08.355Z,239
2022-06-25T01:56:08.404Z,237
2022-06-25T02:01:08.184Z,237
2022-06-25T02:06:08.237Z,237
2022-06-25T02:11:08.314Z,237
2022-06-25T02:16:08.244Z,237
2022-06-25T02:21:08.299Z,237
2022-06-25T02:26:08.422Z,237
2022-06-25T02:31:08.130Z,237
2022-06-25T02:36:08.294Z,237
2022-06-25T02:41:08.225Z,237
2022-06-25T02:46:08.297Z,237
2022-06-25T02:51:08.308Z,237
2022-06-25T02:56:08.195Z,237
2022-06-25T03:01:08.292Z,237
2022-06-25T03:06:08.320Z,236
2022-06-25T03:11:08.294Z,237
2022-06-25T03:16:08.250Z,237
2022-06-25T03:21:08.226Z,237
2022-06-25T03:26:08.324Z,237
2022-06-25T03:31:08.549Z,237
2022-06-25T03:36:08.286Z,237
2022-06-25T03:41:08.303Z,238
2022-06-25T03:46:08.478Z,237
2022-06-25T03:51:08.204Z,237
2022-06-25T03:56:08.379Z,237
2022-06-25T04:01:08.297Z,237
2022-06-25T04:06:08.240Z,237
2022-06-25T04:11:08.288Z,236
2022-06-25T04:16:08.268Z,236
2022-06-25T04:21:08.221Z,236
2022-06-25T04:26:08.245Z,237
2022-06-25T04:31:08.216Z,237
2022-06-25T04:36:08.368Z,237
2022-06-25T04:41:08.164Z,236
2022-06-25T04:46:08.366Z,236
2022-06-25T04:51:08.306Z,236
2022-06-25T04:56:08.239Z,237
2022-06-25T05:01:08.210Z,237
2022-06-25T05:06:08.297Z,236
2022-06-25T05:11:08.346Z,237
2022-06-25T05:16:08.276Z,237
2022-06-25T05:21:08.196Z,237
2022-06-25T05:26:08.266Z,236
2022-06-25T05:31:08.292Z,236
2022-06-25T05:36:08.241Z,237
2022-06-25T05:41:08.297Z,236
2022-06-25T05:46:08.308Z,236
2022-06-25T05:51:08.259Z,236
2022-06-25T05:56:08.074Z,237
2022-06-25T06:01:08.306Z,237
2022-06-25T06:06:08.150Z,236
2022-06-25T06:11:08.189Z,236
2022-06-25T06:16:08.337Z,237
2022-06-25T06:21:08.240Z,236
2022-06-25T06:26:08.325Z,236
2022-06-25T06:31:08.888Z,236
2022-06-25T06:36:08.285Z,236
2022-06-25T06:41:08.192Z,236
2022-06-25T06:46:08.289Z,237
2022-06-25T06:51:08.384Z,236
2022-06-25T06:56:08.310Z,236
2022-06-25T07:01:08.257Z,237
2022-06-25T07:06:08.244Z,236
2022-06-25T07:11:08.243Z,236
2022-06-25T07:16:08.376Z,237
2022-06-25T07:21:08.244Z,236
2022-06-25T07:26:08.236Z,236
2022-06-25T07:31:08.350Z,236
2022-06-25T07:36:08.224Z,237
2022-06-25T07:41:08.165Z,238
2022-06-25T07:46:08.319Z,237
2022-06-25T07:51:08.281Z,237
2022-06-25T07:56:08.318Z,237
2022-06-25T08:01:08.251Z,237
2022-06-25T08:06:08.293Z,237
2022-06-25T08:11:08.329Z,237
2022-06-25T08:16:08.201Z,237
2022-06-25T08:21:08.191Z,237
2022-06-25T08:26:08.190Z,235
2022-06-25T08:31:08.196Z,236
2022-06-25T08:36:08.267Z,236
2022-06-25T08:41:08.248Z,236
2022-06-25T08:46:08.544Z,236
2022-06-25T08:51:08.544Z,236
2022-06-25T08:56:08.195Z,237
2022-06-25T09:01:08.301Z,237
2022-06-25T09:06:08.279Z,238
2022-06-25T09:11:08.262Z,238
2022-06-25T09:16:08.442Z,238
2022-06-25T09:21:08.189Z,237
2022-06-25T09:26:08.315Z,237
2022-06-25T09:31:08.249Z,237
2022-06-25T09:36:08.207Z,237
2022-06-25T09:41:08.370Z,237
2022-06-25T09:46:08.235Z,237
2022-06-25T09:51:08.274Z,237
2022-06-25T09:56:08.238Z,237
2022-06-25T10:01:08.276Z,238
2022-06-25T10:06:08.224Z,237
2022-06-25T10:11:08.478Z,237
2022-06-25T10:16:08.478Z,237
2022-06-25T10:21:08.266Z,237
2022-06-25T10:26:08.215Z,237
2022-06-25T10:31:08.269Z,238
2022-06-25T10:36:08.248Z,237
2022-06-25T10:41:08.527Z,238
2022-06-25T10:46:08.251Z,239
2022-06-25T10:51:08.244Z,238
2022-06-25T10:56:08.249Z,237
2022-06-25T11:01:38.375Z,237
2022-06-25T11:06:08.262Z,237
2022-06-25T11:11:08.254Z,237
2022-06-25T11:16:08.248Z,237
2022-06-25T11:21:08.166Z,236
2022-06-25T11:26:08.238Z,237
2022-06-25T11:31:08.231Z,237
2022-06-25T11:36:08.276Z,237
2022-06-25T11:41:08.295Z,237
2022-06-25T11:46:08.316Z,237
2022-06-25T11:51:08.355Z,237
2022-06-25T11:56:08.145Z,237
