timestamp,dsapi-thick-gusty-rest-Newcastle.NewcastleEnergyCentreB001.E1_01_MS1.VoltageAN
2022-03-05T04:08:35.970Z,237
2022-03-05T04:13:35.953Z,237
2022-03-05T04:18:36.067Z,236
2022-03-05T04:23:35.939Z,236
2022-03-05T04:28:35.972Z,237
2022-03-05T04:33:35.959Z,236
2022-03-05T04:38:35.970Z,236
2022-03-05T04:43:35.994Z,235
2022-03-05T04:48:35.954Z,236
2022-03-05T04:53:35.969Z,235
2022-03-05T04:58:36.587Z,235
2022-03-05T05:03:36.034Z,235
2022-03-05T05:08:35.944Z,236
2022-03-05T05:13:35.970Z,236
2022-03-05T05:18:35.960Z,236
2022-03-05T05:23:36.004Z,236
2022-03-05T05:28:35.967Z,236
2022-03-05T05:33:35.953Z,236
2022-03-05T05:38:35.984Z,236
2022-03-05T05:43:36.016Z,236
2022-03-05T05:48:35.923Z,235
2022-03-05T05:53:35.987Z,235
2022-03-05T05:58:36.578Z,235
2022-03-05T06:03:35.959Z,235
2022-03-05T06:08:35.949Z,236
2022-03-05T06:13:35.981Z,236
2022-03-05T06:18:36.035Z,236
2022-03-05T06:23:35.979Z,236
2022-03-05T06:28:35.908Z,235
2022-03-05T06:33:35.960Z,236
2022-03-05T06:38:35.976Z,236
2022-03-05T06:43:35.992Z,235
2022-03-05T06:48:36.006Z,235
2022-03-05T06:53:35.983Z,235
2022-03-05T06:58:36.631Z,236
2022-03-05T07:03:36.017Z,235
2022-03-05T07:08:35.952Z,235
2022-03-05T07:13:36.009Z,237
2022-03-05T07:18:35.962Z,237
2022-03-05T07:23:35.992Z,237
2022-03-05T07:28:36.002Z,237
2022-03-05T07:33:36.013Z,236
2022-03-05T07:38:36.005Z,235
2022-03-05T07:43:36.004Z,235
2022-03-05T07:48:35.992Z,236
2022-03-05T07:53:36.032Z,236
2022-03-05T07:58:36.605Z,236
2022-03-05T08:03:35.954Z,236
2022-03-05T08:08:36.012Z,236
2022-03-05T08:13:35.960Z,237
2022-03-05T08:18:35.965Z,236
2022-03-05T08:23:36.083Z,235
2022-03-05T08:28:36.645Z,237
2022-03-05T08:33:36.020Z,237
2022-03-05T08:38:36.005Z,236
2022-03-05T08:43:36.715Z,236
2022-03-05T08:48:35.929Z,236
2022-03-05T08:53:35.981Z,236
2022-03-05T08:58:36.683Z,236
2022-03-05T09:03:36.019Z,236
2022-03-05T09:08:35.936Z,236
2022-03-05T09:13:36.647Z,236
2022-03-05T09:18:36.047Z,236
2022-03-05T09:23:35.912Z,236
2022-03-05T09:28:36.651Z,236
2022-03-05T09:33:36.009Z,238
2022-03-05T09:38:35.971Z,238
2022-03-05T09:43:36.655Z,238
2022-03-05T09:48:36.003Z,236
2022-03-05T09:53:36.010Z,238
2022-03-05T09:58:36.655Z,235
2022-03-05T10:03:36.053Z,235
2022-03-05T10:08:35.977Z,235
2022-03-05T10:13:36.686Z,235
2022-03-05T10:18:35.938Z,234
2022-03-05T10:23:35.996Z,234
2022-03-05T10:28:36.636Z,235
2022-03-05T10:33:35.936Z,235
2022-03-05T10:38:36.006Z,235
2022-03-05T10:43:36.689Z,235
2022-03-05T10:48:36.019Z,235
2022-03-05T10:53:35.960Z,235
2022-03-05T10:58:36.637Z,234
2022-03-05T11:03:35.948Z,235
2022-03-05T11:08:35.983Z,235
2022-03-05T11:13:36.618Z,236
2022-03-05T11:18:35.994Z,236
2022-03-05T11:23:35.955Z,236
2022-03-05T11:28:36.625Z,236
2022-03-05T11:33:35.926Z,235
2022-03-05T11:38:35.964Z,234
2022-03-05T11:43:36.660Z,237
2022-03-05T11:48:36.024Z,237
2022-03-05T11:53:35.938Z,234
2022-03-05T11:58:36.671Z,233
2022-03-05T12:03:35.927Z,234
2022-03-05T12:08:35.964Z,234
2022-03-05T12:13:36.617Z,234
2022-03-05T12:18:36.027Z,236
2022-03-05T12:23:36.012Z,234
2022-03-05T12:28:36.636Z,234
2022-03-05T12:33:35.970Z,234
2022-03-05T12:38:35.933Z,234
2022-03-05T12:43:36.610Z,235
2022-03-05T12:48:35.999Z,233
2022-03-05T12:53:36.010Z,233
2022-03-05T12:58:36.664Z,234
2022-03-05T13:03:36.063Z,237
2022-03-05T13:08:35.965Z,236
2022-03-05T13:13:36.631Z,236
2022-03-05T13:18:35.945Z,236
2022-03-05T13:23:35.950Z,234
2022-03-05T13:28:36.647Z,234
2022-03-05T13:33:35.953Z,235
2022-03-05T13:38:35.957Z,237
2022-03-05T13:43:36.663Z,235
2022-03-05T13:48:36.000Z,235
2022-03-05T13:53:36.021Z,235
2022-03-05T13:58:36.617Z,235
2022-03-05T14:03:35.977Z,235
2022-03-05T14:08:35.948Z,235
2022-03-05T14:13:36.650Z,234
2022-03-05T14:18:36.031Z,237
2022-03-05T14:23:36.041Z,237
2022-03-05T14:28:36.632Z,235
2022-03-05T14:33:35.989Z,234
2022-03-05T14:38:35.968Z,234
2022-03-05T14:43:36.664Z,234
2022-03-05T14:48:35.992Z,234
2022-03-05T14:53:35.996Z,235
2022-03-05T14:58:36.610Z,236
2022-03-05T15:03:36.647Z,235
2022-03-05T15:08:36.649Z,236
2022-03-05T15:13:36.639Z,236
2022-03-05T15:18:36.709Z,235
2022-03-05T15:23:36.614Z,235
2022-03-05T15:28:36.625Z,235
2022-03-05T15:33:36.647Z,234
2022-03-05T15:38:36.644Z,234
2022-03-05T15:43:36.703Z,234
2022-03-05T15:48:36.613Z,234
2022-03-05T15:53:36.631Z,235
2022-03-05T15:58:36.635Z,234
2022-03-05T16:03:36.690Z,234
2022-03-05T16:08:36.631Z,234
2022-03-05T16:13:36.631Z,234
2022-03-05T16:18:36.679Z,235
2022-03-05T16:23:36.731Z,235
2022-03-05T16:28:36.578Z,234
2022-03-05T16:33:36.727Z,234
2022-03-05T16:38:36.720Z,234
2022-03-05T16:43:36.658Z,234
2022-03-05T16:48:36.719Z,234
2022-03-05T16:53:36.688Z,234
2022-03-05T16:58:36.631Z,234
2022-03-05T17:03:36.649Z,234
2022-03-05T17:08:36.641Z,235
2022-03-05T17:13:36.608Z,235
2022-03-05T17:18:36.639Z,234
2022-03-05T17:23:36.683Z,235
2022-03-05T17:28:36.708Z,234
2022-03-05T17:33:36.625Z,234
2022-03-05T17:38:36.599Z,235
2022-03-05T17:43:36.633Z,236
2022-03-05T17:48:36.715Z,235
2022-03-05T17:53:36.650Z,235
2022-03-05T17:58:36.779Z,235
2022-03-05T18:03:36.612Z,235
2022-03-05T18:08:36.602Z,235
2022-03-05T18:13:36.726Z,235
2022-03-05T18:18:36.654Z,235
2022-03-05T18:23:36.642Z,235
2022-03-05T18:28:36.688Z,235
2022-03-05T18:33:36.598Z,235
2022-03-05T18:38:36.666Z,235
2022-03-05T18:43:36.664Z,235
2022-03-05T18:48:36.588Z,235
2022-03-05T18:53:36.612Z,236
2022-03-05T18:58:36.619Z,235
2022-03-05T19:03:36.581Z,235
2022-03-05T19:08:36.861Z,235
2022-03-05T19:13:36.781Z,235
2022-03-05T19:18:36.826Z,235
2022-03-05T19:23:36.623Z,235
2022-03-05T19:28:36.740Z,235
2022-03-05T19:33:36.652Z,235
2022-03-05T19:38:36.671Z,235
2022-03-05T19:43:36.719Z,235
2022-03-05T19:48:36.608Z,235
2022-03-05T19:53:36.658Z,235
2022-03-05T19:58:36.629Z,235
2022-03-05T20:03:36.745Z,234
2022-03-05T20:08:36.923Z,234
2022-03-05T20:13:36.634Z,234
2022-03-05T20:18:36.672Z,235
2022-03-05T20:23:36.623Z,235
2022-03-05T20:28:36.634Z,235
2022-03-05T20:33:36.598Z,235
2022-03-05T20:38:36.625Z,235
2022-03-05T20:43:36.651Z,235
2022-03-05T20:48:36.649Z,235
2022-03-05T20:53:36.616Z,235
2022-03-05T20:58:36.789Z,235
2022-03-05T21:03:36.615Z,235
2022-03-05T21:08:36.628Z,235
2022-03-05T21:13:36.628Z,235
2022-03-05T21:18:36.613Z,234
2022-03-05T21:23:36.621Z,234
2022-03-05T21:28:36.564Z,234
2022-03-05T21:33:36.623Z,234
2022-03-05T21:38:36.760Z,234
2022-03-05T21:43:36.636Z,234
2022-03-05T21:48:36.645Z,234
2022-03-05T21:53:36.632Z,234
2022-03-05T21:58:36.695Z,234
2022-03-05T22:03:36.646Z,234
2022-03-05T22:08:36.636Z,236
2022-03-05T22:13:36.589Z,236
2022-03-05T22:18:36.578Z,236
2022-03-05T22:23:36.664Z,237
2022-03-05T22:28:36.633Z,236
2022-03-05T22:33:36.670Z,235
2022-03-05T22:38:36.719Z,235
2022-03-05T22:43:36.628Z,236
2022-03-05T22:48:36.633Z,235
2022-03-05T22:53:36.610Z,235
2022-03-05T22:58:36.653Z,235
2022-03-05T23:03:36.641Z,237
2022-03-05T23:08:36.674Z,237
2022-03-05T23:13:37.097Z,236
2022-03-05T23:18:36.947Z,236
2022-03-05T23:23:36.676Z,236
2022-03-05T23:28:36.660Z,235
2022-03-05T23:33:36.604Z,234
2022-03-05T23:38:36.615Z,234
2022-03-05T23:43:36.632Z,234
2022-03-05T23:48:36.659Z,234
2022-03-05T23:53:36.608Z,234
2022-03-05T23:58:36.908Z,234
2022-03-06T00:03:36.632Z,234
2022-03-06T00:08:36.848Z,234
2022-03-06T00:13:36.765Z,234
2022-03-06T00:18:36.619Z,235
2022-03-06T00:23:36.580Z,234
2022-03-06T00:28:36.807Z,234
2022-03-06T00:33:36.714Z,234
2022-03-06T00:38:36.665Z,234
2022-03-06T00:43:36.613Z,236
2022-03-06T00:48:36.607Z,236
2022-03-06T00:53:36.634Z,235
2022-03-06T00:58:36.652Z,236
2022-03-06T01:03:36.687Z,236
2022-03-06T01:08:36.677Z,236
2022-03-06T01:13:36.654Z,236
2022-03-06T01:18:36.632Z,236
2022-03-06T01:23:36.598Z,236
2022-03-06T01:28:36.662Z,236
2022-03-06T01:33:36.591Z,236
2022-03-06T01:38:36.622Z,236
2022-03-06T01:43:36.641Z,236
2022-03-06T01:48:36.572Z,236
2022-03-06T01:53:36.662Z,234
2022-03-06T01:54:56.266Z,234
2022-03-06T01:58:36.742Z,234
2022-03-06T02:03:36.625Z,234
2022-03-06T02:08:36.696Z,234
2022-03-06T02:13:36.659Z,235
2022-03-06T02:18:36.619Z,234
2022-03-06T02:23:36.636Z,234
2022-03-06T02:28:36.677Z,235
2022-03-06T02:33:36.587Z,235
2022-03-06T02:38:36.650Z,234
2022-03-06T02:43:36.627Z,234
2022-03-06T02:48:36.675Z,234
2022-03-06T02:53:36.626Z,234
2022-03-06T02:58:36.655Z,234
2022-03-06T03:03:36.589Z,236
2022-03-06T03:08:36.628Z,236
2022-03-06T03:13:36.674Z,236
2022-03-06T03:18:36.663Z,235
2022-03-06T03:23:36.685Z,235
2022-03-06T03:28:36.843Z,235
2022-03-06T03:33:36.906Z,234
2022-03-06T03:38:36.614Z,234
2022-03-06T03:43:36.651Z,234
2022-03-06T03:48:36.595Z,234
2022-03-06T03:53:36.659Z,234
2022-03-06T03:58:36.608Z,234
2022-03-06T04:03:36.620Z,234
2022-03-06T04:08:36.615Z,234
2022-03-06T04:13:36.611Z,234
2022-03-06T04:18:36.649Z,234
2022-03-06T04:23:36.618Z,234
2022-03-06T04:28:37.098Z,234
2022-03-06T04:33:36.594Z,234
2022-03-06T04:38:36.624Z,235
2022-03-06T04:43:36.614Z,234
2022-03-06T04:48:36.665Z,234
2022-03-06T04:53:36.608Z,235
2022-03-06T04:58:36.662Z,235
2022-03-06T05:03:36.693Z,235
2022-03-06T05:08:36.651Z,235
2022-03-06T05:13:36.609Z,235
2022-03-06T05:18:36.677Z,233
2022-03-06T05:23:36.609Z,233
2022-03-06T05:28:36.750Z,233
2022-03-06T05:33:36.621Z,234
2022-03-06T05:38:36.662Z,234
2022-03-06T05:43:36.683Z,233
2022-03-06T05:48:36.642Z,233
2022-03-06T05:53:36.607Z,235
2022-03-06T05:58:36.648Z,235
2022-03-06T06:03:36.640Z,235
2022-03-06T06:08:36.646Z,235
2022-03-06T06:13:36.681Z,236
2022-03-06T06:18:36.658Z,236
2022-03-06T06:23:36.724Z,236
2022-03-06T06:28:36.609Z,235
2022-03-06T06:33:36.583Z,235
2022-03-06T06:38:36.635Z,235
2022-03-06T06:43:36.601Z,236
2022-03-06T06:48:36.611Z,235
2022-03-06T06:53:36.634Z,235
2022-03-06T06:58:36.638Z,235
2022-03-06T07:03:36.699Z,235
2022-03-06T07:08:36.610Z,235
2022-03-06T07:13:36.637Z,236
2022-03-06T07:18:36.640Z,236
2022-03-06T07:23:36.624Z,236
2022-03-06T07:28:36.894Z,236
2022-03-06T07:33:36.699Z,236
2022-03-06T07:38:36.583Z,236
2022-03-06T07:43:36.622Z,236
2022-03-06T07:48:36.617Z,235
2022-03-06T07:53:36.591Z,235
2022-03-06T07:58:36.629Z,237
2022-03-06T08:03:36.633Z,235
2022-03-06T08:08:36.635Z,235
2022-03-06T08:13:36.746Z,237
2022-03-06T08:18:36.625Z,237
2022-03-06T08:23:36.644Z,237
2022-03-06T08:28:36.619Z,235
2022-03-06T08:33:36.616Z,236
2022-03-06T08:38:36.654Z,236
2022-03-06T08:43:36.657Z,235
2022-03-06T08:48:36.635Z,236
2022-03-06T08:53:36.659Z,236
2022-03-06T08:58:36.645Z,236
2022-03-06T09:03:36.637Z,236
2022-03-06T09:08:36.658Z,236
2022-03-06T09:13:36.676Z,236
2022-03-06T09:18:36.627Z,236
2022-03-06T09:23:36.645Z,236
2022-03-06T09:28:36.664Z,236
2022-03-06T09:33:36.670Z,236
2022-03-06T09:38:36.663Z,236
2022-03-06T09:43:36.679Z,236
2022-03-06T09:48:36.645Z,237
2022-03-06T09:53:36.736Z,237
2022-03-06T09:58:36.976Z,236
2022-03-06T10:03:37.164Z,236
2022-03-06T10:08:36.664Z,237
2022-03-06T10:13:36.789Z,236
2022-03-06T10:18:36.907Z,236
2022-03-06T10:23:36.648Z,236
2022-03-06T10:28:36.643Z,236
2022-03-06T10:33:36.730Z,236
2022-03-06T10:38:36.596Z,236
2022-03-06T10:43:36.647Z,236
2022-03-06T10:48:36.650Z,237
2022-03-06T10:53:36.630Z,237
2022-03-06T10:58:36.640Z,236
2022-03-06T11:03:36.699Z,237
2022-03-06T11:08:36.635Z,237
2022-03-06T11:13:36.655Z,236
2022-03-06T11:18:36.735Z,236
2022-03-06T11:23:36.796Z,236
2022-03-06T11:28:36.681Z,234
2022-03-06T11:33:36.656Z,235
2022-03-06T11:38:36.607Z,235
2022-03-06T11:43:36.643Z,235
2022-03-06T11:48:36.634Z,235
2022-03-06T11:53:36.683Z,235
2022-03-06T11:58:36.670Z,235
2022-03-06T12:03:36.599Z,235
2022-03-06T12:08:36.667Z,235
2022-03-06T12:13:36.648Z,235
2022-03-06T12:18:36.692Z,233
2022-03-06T12:23:36.642Z,233
2022-03-06T12:28:36.628Z,234
2022-03-06T12:33:36.672Z,233
2022-03-06T12:38:36.672Z,233
2022-03-06T12:43:36.686Z,234
2022-03-06T12:48:36.662Z,234
2022-03-06T12:53:36.636Z,233
2022-03-06T12:58:36.657Z,233
2022-03-06T13:03:36.674Z,235
2022-03-06T13:08:36.648Z,237
2022-03-06T13:13:36.670Z,236
2022-03-06T13:18:36.599Z,236
2022-03-06T13:23:36.602Z,236
2022-03-06T13:28:36.637Z,236
2022-03-06T13:33:36.650Z,237
2022-03-06T13:38:36.657Z,236
2022-03-06T13:43:36.634Z,236
2022-03-06T13:48:36.610Z,236
2022-03-06T13:53:36.624Z,236
2022-03-06T13:58:36.585Z,236
2022-03-06T14:03:36.616Z,236
2022-03-06T14:08:36.652Z,236
2022-03-06T14:13:36.622Z,236
2022-03-06T14:18:36.660Z,236
2022-03-06T14:23:36.659Z,236
2022-03-06T14:28:36.622Z,236
2022-03-06T14:33:36.653Z,236
2022-03-06T14:38:36.618Z,236
2022-03-06T14:43:36.711Z,236
2022-03-06T14:48:36.693Z,236
2022-03-06T14:53:36.629Z,237
2022-03-06T14:58:36.616Z,235
2022-03-06T15:03:36.667Z,234
2022-03-06T15:08:36.663Z,234
2022-03-06T15:13:36.958Z,234
2022-03-06T15:18:36.644Z,233
2022-03-06T15:23:36.716Z,232
2022-03-06T15:28:36.678Z,233
2022-03-06T15:33:37.217Z,233
2022-03-06T15:38:36.713Z,233
2022-03-06T15:43:36.696Z,233
2022-03-06T15:48:37.239Z,233
2022-03-06T15:53:36.668Z,233
2022-03-06T15:58:36.639Z,233
2022-03-06T16:03:37.567Z,234
2022-03-06T16:08:36.673Z,235
2022-03-06T16:13:36.686Z,235
2022-03-06T16:18:37.422Z,233
2022-03-06T16:23:36.643Z,233
2022-03-06T16:28:36.669Z,233
2022-03-06T16:33:36.655Z,234
2022-03-06T16:38:36.684Z,234
2022-03-06T16:43:36.624Z,234
2022-03-06T16:48:36.641Z,234
2022-03-06T16:53:36.593Z,234
2022-03-06T16:58:36.686Z,234
2022-03-06T17:03:36.685Z,233
2022-03-06T17:08:36.671Z,233
2022-03-06T17:13:36.686Z,233
2022-03-06T17:18:36.671Z,234
2022-03-06T17:23:36.662Z,234
2022-03-06T17:28:36.626Z,234
2022-03-06T17:33:36.670Z,235
2022-03-06T17:38:36.594Z,235
2022-03-06T17:43:36.646Z,235
2022-03-06T17:48:36.802Z,236
2022-03-06T17:53:36.674Z,236
2022-03-06T17:58:36.667Z,235
2022-03-06T18:03:36.643Z,234
2022-03-06T18:08:36.706Z,235
2022-03-06T18:13:36.702Z,234
2022-03-06T18:18:36.683Z,234
2022-03-06T18:23:36.652Z,234
2022-03-06T18:28:36.697Z,233
2022-03-06T18:33:36.586Z,234
2022-03-06T18:38:36.691Z,234
2022-03-06T18:43:36.666Z,234
2022-03-06T18:48:36.659Z,234
2022-03-06T18:53:36.664Z,234
2022-03-06T18:58:36.633Z,234
2022-03-06T19:03:36.654Z,234
2022-03-06T19:08:36.641Z,234
2022-03-06T19:13:36.634Z,234
2022-03-06T19:18:36.808Z,235
2022-03-06T19:23:36.659Z,235
2022-03-06T19:28:36.647Z,235
2022-03-06T19:33:36.696Z,235
2022-03-06T19:38:36.649Z,234
2022-03-06T19:43:36.674Z,235
2022-03-06T19:48:36.709Z,236
2022-03-06T19:53:36.621Z,236
2022-03-06T19:58:36.672Z,235
2022-03-06T20:03:36.682Z,235
2022-03-06T20:08:36.622Z,234
2022-03-06T20:13:36.787Z,234
2022-03-06T20:18:36.651Z,233
2022-03-06T20:23:36.666Z,233
2022-03-06T20:28:36.625Z,233
2022-03-06T20:33:36.593Z,233
2022-03-06T20:38:36.609Z,233
2022-03-06T20:43:36.729Z,235
2022-03-06T20:48:36.653Z,234
2022-03-06T20:53:36.672Z,233
2022-03-06T20:58:36.900Z,233
2022-03-06T21:03:36.678Z,233
2022-03-06T21:08:36.667Z,233
2022-03-06T21:13:36.628Z,234
2022-03-06T21:18:36.651Z,234
2022-03-06T21:23:36.620Z,234
2022-03-06T21:28:36.647Z,233
2022-03-06T21:33:36.668Z,233
2022-03-06T21:38:36.716Z,233
2022-03-06T21:43:36.622Z,234
2022-03-06T21:48:36.640Z,234
2022-03-06T21:53:36.650Z,234
2022-03-06T21:58:36.683Z,234
2022-03-06T22:03:36.624Z,234
2022-03-06T22:08:36.665Z,234
2022-03-06T22:13:36.657Z,234
2022-03-06T22:18:36.657Z,234
2022-03-06T22:23:36.705Z,234
2022-03-06T22:28:36.636Z,234
2022-03-06T22:33:36.694Z,234
2022-03-06T22:38:36.626Z,234
2022-03-06T22:43:36.649Z,234
2022-03-06T22:48:37.156Z,233
2022-03-06T22:53:36.605Z,233
2022-03-06T22:58:36.675Z,233
2022-03-06T23:03:36.625Z,233
2022-03-06T23:08:36.671Z,233
2022-03-06T23:13:36.653Z,233
2022-03-06T23:18:37.254Z,233
2022-03-06T23:23:36.686Z,233
2022-03-06T23:28:36.649Z,235
2022-03-06T23:33:36.634Z,235
2022-03-06T23:38:36.661Z,234
2022-03-06T23:43:36.670Z,234
2022-03-06T23:48:36.644Z,234
2022-03-06T23:53:36.679Z,234
2022-03-06T23:58:36.658Z,236
2022-03-07T00:03:36.617Z,237
2022-03-07T00:08:36.619Z,236
2022-03-07T00:13:36.682Z,236
2022-03-07T00:18:36.786Z,236
2022-03-07T00:23:36.679Z,235
2022-03-07T00:28:36.664Z,235
2022-03-07T00:33:36.710Z,235
2022-03-07T00:38:36.608Z,235
2022-03-07T00:43:36.654Z,236
2022-03-07T00:48:36.641Z,236
2022-03-07T00:53:36.623Z,236
2022-03-07T00:58:36.686Z,236
2022-03-07T01:03:36.634Z,237
2022-03-07T01:08:36.654Z,237
2022-03-07T01:13:36.659Z,236
2022-03-07T01:18:36.636Z,236
2022-03-07T01:23:36.647Z,236
2022-03-07T01:28:36.625Z,235
2022-03-07T01:33:36.687Z,236
2022-03-07T01:38:36.687Z,236
2022-03-07T01:43:36.980Z,236
2022-03-07T01:48:36.655Z,237
2022-03-07T01:53:36.695Z,237
2022-03-07T01:54:54.969Z,236
2022-03-07T01:58:36.828Z,236
2022-03-07T02:03:36.716Z,236
2022-03-07T02:08:36.650Z,236
2022-03-07T02:13:36.647Z,237
2022-03-07T02:18:36.670Z,236
2022-03-07T02:23:36.679Z,236
2022-03-07T02:28:37.212Z,237
2022-03-07T02:33:36.695Z,237
2022-03-07T02:38:36.627Z,236
2022-03-07T02:43:37.230Z,237
2022-03-07T02:48:36.680Z,236
2022-03-07T02:53:36.688Z,236
2022-03-07T02:58:37.309Z,236
2022-03-07T03:03:36.662Z,236
2022-03-07T03:08:36.643Z,236
2022-03-07T03:13:37.200Z,236
2022-03-07T03:18:37.250Z,235
2022-03-07T03:23:36.661Z,236
2022-03-07T03:28:37.290Z,236
2022-03-07T03:33:37.316Z,235
2022-03-07T03:38:36.648Z,236
2022-03-07T03:43:37.341Z,236
2022-03-07T03:48:37.419Z,236
2022-03-07T03:53:36.656Z,235
2022-03-07T03:58:37.490Z,237
2022-03-07T04:03:37.484Z,238
2022-03-07T04:08:36.679Z,235
2022-03-07T04:13:37.550Z,237
2022-03-07T04:18:37.618Z,238
2022-03-07T04:23:36.644Z,237
2022-03-07T04:28:37.611Z,238
2022-03-07T04:33:36.636Z,237
2022-03-07T04:38:36.639Z,237
2022-03-07T04:43:36.612Z,238
2022-03-07T04:48:36.634Z,237
2022-03-07T04:53:36.597Z,237
2022-03-07T04:58:36.690Z,237
2022-03-07T05:03:36.663Z,236
2022-03-07T05:08:36.748Z,235
2022-03-07T05:13:36.806Z,236
2022-03-07T05:18:36.669Z,236
2022-03-07T05:23:36.705Z,236
2022-03-07T05:28:36.617Z,236
2022-03-07T05:38:36.620Z,236
2022-03-07T05:43:36.707Z,236
2022-03-07T05:48:36.661Z,236
2022-03-07T05:53:36.635Z,236
2022-03-07T05:58:36.658Z,235
2022-03-07T06:03:36.862Z,236
2022-03-07T06:08:36.579Z,236
2022-03-07T06:13:36.614Z,236
2022-03-07T06:18:36.645Z,236
2022-03-07T06:23:36.639Z,236
2022-03-07T06:28:36.669Z,236
2022-03-07T06:33:36.836Z,234
2022-03-07T06:38:36.721Z,235
2022-03-07T06:43:36.693Z,234
2022-03-07T06:48:36.638Z,235
2022-03-07T06:53:36.636Z,235
2022-03-07T06:58:36.718Z,234
2022-03-07T07:03:36.694Z,238
2022-03-07T07:08:36.674Z,237
2022-03-07T07:13:36.609Z,237
2022-03-07T07:18:36.660Z,238
2022-03-07T07:23:36.626Z,238
2022-03-07T07:28:36.667Z,236
2022-03-07T07:33:36.610Z,237
2022-03-07T07:38:36.682Z,237
2022-03-07T07:43:36.788Z,236
2022-03-07T07:48:36.858Z,237
2022-03-07T07:53:36.603Z,237
2022-03-07T07:58:36.609Z,236
2022-03-07T08:03:36.640Z,236
2022-03-07T08:08:36.600Z,236
2022-03-07T08:13:36.610Z,236
2022-03-07T08:18:36.663Z,235
2022-03-07T08:23:36.649Z,234
2022-03-07T08:28:36.925Z,235
2022-03-07T08:33:36.677Z,234
2022-03-07T08:38:36.630Z,235
2022-03-07T08:43:36.631Z,235
2022-03-07T08:48:36.667Z,234
2022-03-07T08:53:36.646Z,235
2022-03-07T08:58:36.783Z,234
2022-03-07T09:03:36.677Z,236
2022-03-07T09:08:36.644Z,235
2022-03-07T09:13:36.715Z,235
2022-03-07T09:18:36.604Z,235
2022-03-07T09:23:36.639Z,236
2022-03-07T09:28:36.614Z,235
2022-03-07T09:33:36.726Z,236
2022-03-07T09:38:36.671Z,236
2022-03-07T09:43:36.708Z,236
2022-03-07T09:48:36.624Z,236
2022-03-07T09:53:36.630Z,236
2022-03-07T09:58:36.787Z,236
2022-03-07T10:03:36.675Z,236
2022-03-07T10:08:36.662Z,237
2022-03-07T10:13:36.679Z,236
2022-03-07T10:18:36.755Z,235
2022-03-07T10:23:36.690Z,234
2022-03-07T10:28:36.633Z,235
2022-03-07T10:33:36.707Z,236
2022-03-07T10:38:36.694Z,235
2022-03-07T10:43:36.624Z,234
2022-03-07T10:48:36.650Z,234
2022-03-07T10:53:36.621Z,235
2022-03-07T10:58:36.698Z,236
2022-03-07T11:03:37.041Z,236
2022-03-07T11:08:36.880Z,236
2022-03-07T11:13:36.725Z,236
2022-03-07T11:18:36.659Z,236
2022-03-07T11:23:36.632Z,237
2022-03-07T11:28:36.670Z,237
2022-03-07T11:33:36.679Z,235
2022-03-07T11:38:36.635Z,235
2022-03-07T11:43:36.632Z,235
2022-03-07T11:48:36.627Z,235
2022-03-07T11:53:36.691Z,235
2022-03-07T11:58:36.727Z,235
2022-03-07T12:03:36.652Z,235
2022-03-07T12:08:36.749Z,235
2022-03-07T12:13:36.700Z,236
2022-03-07T12:18:36.808Z,235
2022-03-07T12:23:36.775Z,235
2022-03-07T12:28:36.677Z,236
2022-03-07T12:33:36.735Z,235
2022-03-07T12:38:36.732Z,236
2022-03-07T12:43:36.757Z,235
2022-03-07T12:53:36.632Z,236
2022-03-07T12:58:36.628Z,235
2022-03-07T13:03:36.648Z,235
2022-03-07T13:08:36.658Z,235
2022-03-07T13:13:36.655Z,235
2022-03-07T13:18:36.683Z,235
2022-03-07T13:23:36.694Z,235
2022-03-07T13:28:36.651Z,235
2022-03-07T13:33:36.689Z,235
2022-03-07T13:38:36.746Z,235
2022-03-07T13:43:36.622Z,236
2022-03-07T13:48:36.653Z,236
2022-03-07T13:53:36.694Z,236
2022-03-07T13:58:36.665Z,236
2022-03-07T14:03:36.643Z,237
2022-03-07T14:08:36.645Z,236
2022-03-07T14:13:36.672Z,236
2022-03-07T14:18:36.620Z,236
2022-03-07T14:23:36.625Z,236
2022-03-07T14:28:36.694Z,236
2022-03-07T14:33:36.654Z,236
2022-03-07T14:38:36.817Z,236
2022-03-07T14:43:36.664Z,236
2022-03-07T14:48:36.690Z,236
2022-03-07T14:53:36.666Z,236
2022-03-07T14:58:36.643Z,236
2022-03-07T15:03:36.664Z,236
2022-03-07T15:08:36.672Z,236
2022-03-07T15:13:36.670Z,236
2022-03-07T15:18:36.658Z,232
2022-03-07T15:23:36.604Z,235
2022-03-07T15:28:36.671Z,235
2022-03-07T15:33:36.741Z,235
2022-03-07T15:38:36.636Z,234
2022-03-07T15:43:36.618Z,235
2022-03-07T15:48:36.714Z,235
2022-03-07T15:53:36.686Z,236
2022-03-07T15:58:36.675Z,236
2022-03-07T16:03:36.730Z,234
2022-03-07T16:08:36.722Z,235
2022-03-07T16:13:36.692Z,235
2022-03-07T16:18:36.652Z,235
2022-03-07T16:23:36.668Z,234
2022-03-07T16:28:36.734Z,234
2022-03-07T16:33:36.676Z,234
2022-03-07T16:38:36.680Z,235
2022-03-07T16:43:36.877Z,235
2022-03-07T16:48:36.708Z,234
2022-03-07T16:53:36.618Z,236
2022-03-07T16:58:36.691Z,235
2022-03-07T17:03:36.749Z,236
2022-03-07T17:08:36.760Z,235
